File name                     Graph size  Result
graph_89_0.6_3.txt            89          1739          132382
graph_54_0.8_3.txt            54          332             5294
graph_16_0.4_3.txt            16          9                106
graph_37_0.2_2.txt            37          20               772
graph_1_0.2_0.txt             1           1                  0
graph_77_0.6_1.txt            77          1072           71792
graph_30_0.4_2.txt            30          81              1636
graph_87_0.4_6.txt            87          1746          129097
graph_10_0.8_4.txt            10          7                  8
graph_7_0.2_3.txt             7           2                  0
graph_79_0.4_6.txt            79          1079           84344
graph_100_0.6_2.txt           100         2389          214205
graph_17_0.6_2.txt            17          32                83
graph_76_0.4_7.txt            76          711            70083
graph_76_0.8_5.txt            76          788            19376
graph_90_0.4_3.txt            90          1930          138878
graph_30_0.4_7.txt            30          61              1646
graph_6_0.2_5.txt             6           0                  0
graph_25_0.6_1.txt            25          80               700
graph_58_0.8_9.txt            58          439             7772
graph_90_0.6_6.txt            90          1761          143060
graph_12_0.6_7.txt            12          12                46
graph_48_0.8_5.txt            48          169             2937
graph_41_0.6_0.txt            41          197             5504
graph_67_0.6_1.txt            67          869            42374
graph_46_0.2_7.txt            46          56              3747
graph_6_0.4_8.txt             6           0                  0
graph_78_0.4_6.txt            78          1238           77877
graph_29_0.2_6.txt            29          22               385
graph_73_0.6_0.txt            73          1257           62021
graph_37_0.4_9.txt            37          152             3760
graph_75_0.8_8.txt            75          758            21944
graph_67_0.8_9.txt            67          588            11084
graph_86_0.2_0.txt            86          593            36103
graph_10_0.6_2.txt            10          7                  7
graph_78_0.2_7.txt            78          356            24143
graph_52_0.6_4.txt            52          348            14284
graph_64_0.4_4.txt            64          618            35637
graph_12_0.8_9.txt            12          10                 7
graph_75_0.4_1.txt            75          1283           68493
graph_96_0.2_3.txt            96          466            56337
graph_53_0.4_2.txt            53          318            15886
graph_89_0.8_6.txt            89          1240           33439
graph_82_0.8_9.txt            82          896            26858
graph_4_0.8_8.txt             4           2                  0
graph_35_0.2_5.txt            35          30               860
graph_45_0.4_0.txt            45          126             7916
graph_33_0.2_7.txt            33          24               737
graph_99_0.2_0.txt            99          604            61814
graph_83_0.6_6.txt            83          1185          101753
graph_1_0.2_8.txt             1           1                  0
graph_48_0.6_2.txt            48          293            10393
graph_58_0.6_5.txt            58          433            25398
graph_77_0.4_2.txt            77          1748           78632
graph_41_0.4_3.txt            41          142             5439
graph_70_0.8_0.txt            70          508            13451
graph_17_0.8_3.txt            17          12                20
graph_20_0.2_2.txt            20          6                 54
graph_30_0.2_2.txt            30          23               540
graph_60_0.8_0.txt            60          493             7513
graph_32_0.8_3.txt            32          76               354
graph_44_0.6_1.txt            44          279             6834
graph_9_0.6_6.txt             9           3                  5
graph_54_0.4_2.txt            54          387            17580
graph_44_0.4_0.txt            44          140             7705
graph_78_0.4_1.txt            78          864            75563
graph_65_0.2_2.txt            65          394            11275
graph_36_0.2_9.txt            36          60              1102
graph_44_0.4_5.txt            44          247             7881
graph_100_0.8_8.txt           100         1240           57904
graph_44_0.6_0.txt            44          326             7663
graph_5_0.8_8.txt             5           5                  0
graph_78_0.2_6.txt            78          419            24284
graph_82_0.6_6.txt            82          1330          103530
graph_2_0.6_0.txt             2           0                  0
graph_37_0.2_5.txt            37          42              1164
graph_36_0.6_9.txt            36          85              3178
graph_24_0.4_2.txt            24          48               646
graph_1_0.8_9.txt             1           0                  0
graph_21_0.4_4.txt            21          28               340
graph_57_0.4_2.txt            57          438            22120
graph_89_0.2_5.txt            89          322            35745
graph_76_0.6_1.txt            76          939            69747
graph_45_0.2_9.txt            45          114             2166
graph_44_0.4_1.txt            44          227             7874
graph_96_0.4_8.txt            96          2883          181695
graph_10_0.2_4.txt            10          5                  6
graph_41_0.6_3.txt            41          264             4874
graph_15_0.2_2.txt            15          4                 11
graph_61_0.8_4.txt            61          421             8069
graph_25_0.6_6.txt            25          44               703
graph_71_0.8_7.txt            71          543            14560
graph_16_0.8_9.txt            16          32                21
graph_89_0.6_1.txt            89          1729          140121
graph_32_0.2_0.txt            32          20               724
graph_12_0.8_4.txt            12          8                  5
graph_99_0.2_4.txt            99          523            59358
graph_74_0.8_0.txt            74          714            19049
graph_39_0.4_8.txt            39          163             4510
graph_48_0.8_8.txt            48          193             2804
graph_13_0.4_2.txt            13          7                 40
graph_8_0.4_3.txt             8           2                  2
graph_1_0.4_0.txt             1           1                  0
graph_62_0.6_1.txt            62          723            32574
graph_36_0.4_1.txt            36          168             2858
graph_47_0.2_8.txt            47          68              2863
graph_70_0.8_7.txt            70          469            15316
graph_23_0.8_7.txt            23          48               206
graph_51_0.8_8.txt            51          230             5196
graph_56_0.4_9.txt            56          470            19643
graph_4_0.2_3.txt             4           0                  0
graph_82_0.6_7.txt            82          1633           95613
graph_52_0.2_7.txt            52          116             4675
graph_27_0.8_8.txt            27          38               411
graph_69_0.2_3.txt            69          313            15647
graph_69_0.8_9.txt            69          526            14440
graph_45_0.8_3.txt            45          187             2183
graph_48_0.2_3.txt            48          103             2903
graph_18_0.6_7.txt            18          14               159
graph_57_0.2_2.txt            57          135             6861
graph_89_0.2_9.txt            89          629            36616
graph_27_0.4_9.txt            27          55              1111
graph_52_0.8_8.txt            52          246             5207
graph_53_0.4_1.txt            53          247            15840
graph_52_0.8_9.txt            52          271             4511
graph_19_0.2_0.txt            19          8                 61
graph_8_0.8_3.txt             8           5                  0
graph_7_0.2_2.txt             7           3                  4
graph_11_0.8_1.txt            11          6                  6
graph_11_0.2_2.txt            11          2                  3
graph_38_0.6_0.txt            38          169             4245
graph_93_0.8_2.txt            93          1036           46057
graph_83_0.4_4.txt            83          1162           98826
graph_15_0.4_8.txt            15          14                80
graph_57_0.8_6.txt            57          376             6957
graph_69_0.8_1.txt            69          531            12429
graph_63_0.8_8.txt            63          520            11099
graph_61_0.8_7.txt            61          407             8335
graph_77_0.8_9.txt            77          839            22572
graph_93_0.6_8.txt            93          2137          164456
graph_31_0.2_3.txt            31          17               575
graph_95_0.4_8.txt            95          2209          179151
graph_26_0.8_2.txt            26          65               200
graph_13_0.2_5.txt            13          4                  8
graph_42_0.2_5.txt            42          93              2638
graph_44_0.2_8.txt            44          128             2567
graph_79_0.4_9.txt            79          1200           82578
graph_81_0.2_7.txt            81          576            24340
graph_99_0.6_3.txt            99          2013          208246
graph_78_0.4_8.txt            78          810            77332
graph_69_0.8_7.txt            69          676            14404
graph_7_0.4_7.txt             7           3                  4
graph_68_0.8_8.txt            68          609            15419
graph_79_0.6_5.txt            79          1330           82926
graph_31_0.2_0.txt            31          13               448
graph_79_0.2_0.txt            79          385            23082
graph_38_0.2_3.txt            38          74              1438
graph_15_0.8_0.txt            15          12                22
graph_68_0.8_1.txt            68          658            10713
graph_74_0.8_1.txt            74          717            17383
graph_9_0.2_3.txt             9           0                  0
graph_62_0.4_9.txt            62          477            32287
graph_37_0.6_8.txt            37          107             3841
graph_14_0.8_8.txt            14          14                 7
graph_10_0.2_5.txt            10          3                  9
graph_68_0.2_2.txt            68          300            14268
graph_47_0.6_0.txt            47          277             9994
graph_64_0.6_1.txt            64          879            34311
graph_63_0.4_9.txt            63          745            33834
graph_59_0.6_1.txt            59          358            23837
graph_25_0.8_5.txt            25          56               196
graph_73_0.2_8.txt            73          397            18162
graph_59_0.4_3.txt            59          494            25875
graph_78_0.2_4.txt            78          293            23853
graph_5_0.8_3.txt             5           2                  0
graph_83_0.6_3.txt            83          1053           99177
graph_66_0.8_6.txt            66          605            11946
graph_67_0.6_9.txt            67          998            39596
graph_74_0.4_3.txt            74          944            62597
graph_57_0.6_3.txt            57          469            22115
graph_20_0.4_7.txt            20          15               261
