File name                     Graph size  Result
graph_76_0.8_5.txt            76          397722        509300
graph_90_0.4_3.txt            90          16030          92446
graph_30_0.4_7.txt            30          100              931
graph_6_0.2_5.txt             6           0                  0
graph_25_0.6_1.txt            25          92              2941
graph_58_0.8_9.txt            58          70716         162233
graph_90_0.6_6.txt            90          345216        474913
graph_12_0.6_7.txt            12          16                74
graph_48_0.8_5.txt            48          22290          78749
graph_41_0.6_0.txt            41          1809           16724
graph_67_0.6_1.txt            67          50401         143203
graph_46_0.2_7.txt            46          54               449
graph_6_0.4_8.txt             6           1                  0
graph_78_0.4_6.txt            78          5569           52188
graph_29_0.2_6.txt            29          13                48
graph_73_0.6_0.txt            73          77539         193144
graph_37_0.4_9.txt            37          96              2488
graph_75_0.8_8.txt            75          357577        471221
graph_67_0.8_9.txt            67          213793        306172
graph_86_0.2_0.txt            86          138             3229
graph_10_0.6_2.txt            10          14                56
graph_78_0.2_7.txt            78          142             2465
graph_52_0.6_4.txt            52          11443          57265
graph_64_0.4_4.txt            64          2228           27186
graph_12_0.8_9.txt            12          32               231
graph_75_0.4_1.txt            75          4231           43441
graph_96_0.2_3.txt            96          330             4908
graph_53_0.4_2.txt            53          537             9630
graph_89_0.8_6.txt            89          1010333       969019
graph_82_0.8_9.txt            82          605446        684413
graph_4_0.8_8.txt             4           1                  1
graph_35_0.2_5.txt            35          29                79
graph_45_0.4_0.txt            45          190             4776
graph_99_0.2_0.txt            99          322             6834
graph_83_0.6_6.txt            83          189314        348809
graph_48_0.6_2.txt            48          5009           37755
graph_58_0.6_5.txt            58          16973          73808
graph_77_0.4_2.txt            77          7300           56839
graph_41_0.4_3.txt            41          184             3006
graph_70_0.8_0.txt            70          258298        365020
graph_17_0.8_3.txt            17          46               916
graph_60_0.8_0.txt            60          112966        191821
graph_32_0.8_3.txt            32          1242           13682
graph_44_0.6_1.txt            44          2934           29715
graph_9_0.6_6.txt             9           8                 13
graph_54_0.4_2.txt            54          587            12125
graph_44_0.4_0.txt            44          333             5859
graph_78_0.4_1.txt            78          3495           43233
graph_65_0.2_2.txt            65          89              1002
graph_36_0.2_9.txt            36          25               122
graph_44_0.4_5.txt            44          340             5830
graph_100_0.8_8.txt           100         1958151      1554808
graph_44_0.6_0.txt            44          1896           23171
graph_5_0.8_8.txt             5           3                  0
graph_78_0.2_6.txt            78          207             2324
graph_82_0.6_6.txt            82          190217        296086
graph_37_0.2_5.txt            37          49               133
graph_36_0.6_9.txt            36          754            11265
graph_24_0.4_2.txt            24          46               442
graph_21_0.4_4.txt            21          13               205
graph_57_0.4_2.txt            57          1063           14566
graph_89_0.2_5.txt            89          178             2964
graph_76_0.6_1.txt            76          136621        241717
graph_45_0.2_9.txt            45          48               173
graph_44_0.4_1.txt            44          371             4870
graph_96_0.4_8.txt            96          28117         126519
graph_41_0.6_3.txt            41          1907           22485
graph_61_0.8_4.txt            61          128422        210486
graph_25_0.6_6.txt            25          113             2712
graph_71_0.8_7.txt            71          257268        383427
graph_16_0.8_9.txt            16          77               746
graph_89_0.6_1.txt            89          280444        422571
graph_12_0.8_4.txt            12          28               182
graph_99_0.2_4.txt            99          300             5240
graph_74_0.8_0.txt            74          335648        454682
graph_39_0.4_8.txt            39          153             2560
graph_48_0.8_8.txt            48          22955          77202
graph_8_0.4_3.txt             8           3                  0
graph_62_0.6_1.txt            62          28746          92447
graph_36_0.4_1.txt            36          55              1728
graph_47_0.2_8.txt            47          23               360
graph_70_0.8_7.txt            70          230895        361840
graph_23_0.8_7.txt            23          272             3163
graph_51_0.8_8.txt            51          32399          96031
graph_56_0.4_9.txt            56          540            12580
graph_4_0.2_3.txt             4           1                  0
graph_82_0.6_7.txt            82          197396        328532
graph_52_0.2_7.txt            52          69               516
graph_27_0.8_8.txt            27          494             6650
graph_69_0.2_3.txt            69          118             1726
graph_69_0.8_9.txt            69          226773        341010
graph_45_0.8_3.txt            45          11762          59801
graph_48_0.2_3.txt            48          31               148
graph_18_0.6_7.txt            18          50               663
graph_57_0.2_2.txt            57          63               664
graph_89_0.2_9.txt            89          179             2860
graph_27_0.4_9.txt            27          29               886
graph_52_0.8_8.txt            52          37052         105863
graph_53_0.4_1.txt            53          366             8039
graph_52_0.8_9.txt            52          40602         107177
graph_8_0.8_3.txt             8           9                 27
graph_7_0.2_2.txt             7           2                  0
graph_11_0.8_1.txt            11          25               145
graph_38_0.6_0.txt            38          693            13309
graph_93_0.8_2.txt            93          1227689      1153012
graph_83_0.4_4.txt            83          9466           66002
graph_15_0.4_8.txt            15          15                54
graph_57_0.8_6.txt            57          71688         155525
graph_69_0.8_1.txt            69          250895        342310
graph_63_0.8_8.txt            63          154412        235524
graph_61_0.8_7.txt            61          116198        205467
graph_77_0.8_9.txt            77          447262        532000
graph_93_0.6_8.txt            93          314806        495030
graph_95_0.4_8.txt            95          35522         130897
graph_26_0.8_2.txt            26          360             5931
graph_42_0.2_5.txt            42          49               439
graph_44_0.2_8.txt            44          22               240
graph_79_0.4_9.txt            79          7070           57295
graph_81_0.2_7.txt            81          120             2064
graph_99_0.6_3.txt            99          554079        699256
graph_78_0.4_8.txt            78          6031           47500
graph_69_0.8_7.txt            69          193912        336865
graph_7_0.4_7.txt             7           2                  0
graph_68_0.8_8.txt            68          232186        316407
graph_79_0.6_5.txt            79          168310        283113
graph_79_0.2_0.txt            79          220             2126
graph_38_0.2_3.txt            38          38               157
graph_15_0.8_0.txt            15          115              610
graph_68_0.8_1.txt            68          224911        326142
graph_74_0.8_1.txt            74          317334        459771
graph_9_0.2_3.txt             9           0                  0
graph_62_0.4_9.txt            62          1802           20454
graph_37_0.6_8.txt            37          632            12400
graph_14_0.8_8.txt            14          109              409
graph_68_0.2_2.txt            68          150             1561
graph_47_0.6_0.txt            47          3552           30728
graph_64_0.6_1.txt            64          42358         121403
graph_63_0.4_9.txt            63          1490           23374
graph_59_0.6_1.txt            59          23591          88255
graph_25_0.8_5.txt            25          255             4938
graph_73_0.2_8.txt            73          192             1480
graph_59_0.4_3.txt            59          1220           17531
graph_78_0.2_4.txt            78          108             2179
graph_5_0.8_3.txt             5           2                  2
graph_83_0.6_3.txt            83          232510        352820
graph_66_0.8_6.txt            66          205871        281090
graph_67_0.6_9.txt            67          53166         146860
graph_74_0.4_3.txt            74          4919           44048
graph_57_0.6_3.txt            57          13854          68241
graph_20_0.4_7.txt            20          17               110
graph_47_0.8_8.txt            47          18295          70906
graph_91_0.6_7.txt            91          296217        481383
graph_39_0.4_2.txt            39          123             2649
graph_63_0.8_0.txt            63          156776        232709
graph_71_0.6_4.txt            71          69781         167787
graph_23_0.2_1.txt            23          8                 11
graph_82_0.8_5.txt            82          648341        691256
graph_67_0.8_0.txt            67          195822        297082
graph_30_0.8_8.txt            30          758            10807
graph_56_0.6_7.txt            56          14089          68080
graph_40_0.8_0.txt            40          4183           34195
graph_24_0.6_8.txt            24          89              1992
graph_33_0.4_7.txt            33          70              1776
graph_30_0.8_2.txt            30          648            11055
graph_41_0.2_7.txt            41          19               128
graph_85_0.4_0.txt            85          10669          74057
graph_49_0.8_1.txt            49          22710          84429
graph_48_0.4_9.txt            48          353             7843
graph_61_0.6_2.txt            61          39190         114274
graph_44_0.4_4.txt            44          272             5765
graph_94_0.6_5.txt            94          453668        569116
graph_43_0.4_4.txt            43          211             4226
graph_87_0.4_7.txt            87          8205           66811
graph_21_0.6_4.txt            21          77               895
graph_85_0.6_8.txt            85          248349        379169
graph_56_0.6_6.txt            56          17378          71930
graph_34_0.8_9.txt            34          1608           18957
graph_6_0.4_3.txt             6           1                  0
graph_25_0.6_2.txt            25          114             1938
graph_29_0.4_0.txt            29          141              601
graph_53_0.4_4.txt            53          696            11479
graph_23_0.4_8.txt            23          16               292
graph_17_0.6_6.txt            17          83               334
graph_34_0.6_8.txt            34          368             7516
graph_67_0.8_3.txt            67          217258        304053
graph_20_0.8_1.txt            20          73              1802
graph_88_0.8_9.txt            88          896682        913160
graph_90_0.8_1.txt            90          1018226      1016893
graph_15_0.8_2.txt            15          118              510
graph_76_0.2_8.txt            76          227             1812
graph_38_0.6_8.txt            38          1001           14542
graph_7_0.6_1.txt             7           4                  1
graph_76_0.4_0.txt            76          5184           46655
graph_58_0.2_7.txt            58          81               948
graph_92_0.2_7.txt            92          199             5216
graph_79_0.4_4.txt            79          7121           54400
graph_68_0.4_9.txt            68          3668           39252
graph_17_0.8_2.txt            17          38               825
graph_63_0.2_6.txt            63          82               938
graph_63_0.2_9.txt            63          41               550
graph_8_0.6_3.txt             8           7                  8
graph_60_0.6_8.txt            60          19381          83793
graph_77_0.4_8.txt            77          5451           43223
graph_63_0.8_3.txt            63          134261        232081
graph_59_0.2_3.txt            59          143             1041
graph_99_0.8_1.txt            99          1957174      1487358
graph_91_0.2_9.txt            91          200             3332
graph_71_0.2_7.txt            71          112             1236
graph_5_0.4_5.txt             5           0                  0
graph_96_0.6_2.txt            96          560142        664722
graph_45_0.8_0.txt            45          12989          60384
graph_24_0.4_0.txt            24          58               439
graph_8_0.2_6.txt             8           2                  0
graph_60_0.4_0.txt            60          1053           18150
graph_86_0.4_6.txt            86          11428          80838
graph_62_0.2_3.txt            62          62               935
graph_91_0.4_1.txt            91          22258         101452
graph_69_0.4_3.txt            69          1895           29139
graph_43_0.4_7.txt            43          210             3848
graph_46_0.2_5.txt            46          19               384
graph_78_0.8_9.txt            78          463273        563079
graph_15_0.6_2.txt            15          19               130
graph_79_0.2_9.txt            79          218             2992
graph_91_0.8_6.txt            91          1106507      1052847
graph_51_0.8_4.txt            51          29473          95617
graph_58_0.6_2.txt            58          20240          81315
graph_41_0.4_2.txt            41          187             3391
graph_31_0.4_1.txt            31          50              1198
graph_20_0.6_1.txt            20          59              1262
graph_26_0.8_7.txt            26          396             5997
graph_17_0.6_3.txt            17          39               389
graph_29_0.8_2.txt            29          576             9482
graph_65_0.8_2.txt            65          193437        270093
graph_89_0.2_2.txt            89          281             4093
graph_12_0.6_1.txt            12          17                73
graph_61_0.6_0.txt            61          24318          88574
graph_93_0.2_6.txt            93          312             4713
graph_8_0.2_4.txt             8           1                  0
graph_52_0.2_9.txt            52          34               452
graph_46_0.6_7.txt            46          3455           31316
graph_33_0.8_7.txt            33          1506           16360
graph_91_0.6_0.txt            91          356718        544156
graph_95_0.2_6.txt            95          188             4485
graph_69_0.8_0.txt            69          253952        342406
graph_10_0.6_3.txt            10          13                52
graph_95_0.2_5.txt            95          321             4322
graph_71_0.8_6.txt            71          254146        382810
graph_43_0.6_1.txt            43          2499           25785
graph_95_0.2_7.txt            95          301             4387
graph_25_0.6_3.txt            25          114             2875
graph_31_0.4_8.txt            31          72               916
graph_20_0.8_2.txt            20          124             1803
graph_79_0.6_3.txt            79          199185        306372
graph_83_0.6_1.txt            83          221207        349436
graph_35_0.6_5.txt            35          486            10883
graph_83_0.4_6.txt            83          11270          65237
graph_87_0.2_9.txt            87          203             2929
graph_83_0.4_3.txt            83          11979          71799
graph_21_0.8_5.txt            21          128             2381
graph_76_0.2_6.txt            76          184             1572
graph_20_0.8_6.txt            20          218             1968
graph_56_0.4_0.txt            56          664            12269
graph_62_0.6_9.txt            62          32936         114091
graph_11_0.6_5.txt            11          6                 58
graph_47_0.4_3.txt            47          350             9719
graph_10_0.8_2.txt            10          17               103
graph_99_0.4_8.txt            99          30951         137644
graph_8_0.2_5.txt             8           1                  0
graph_7_0.8_1.txt             7           8                 12
graph_71_0.2_6.txt            71          139             1603
graph_82_0.8_4.txt            82          587236        687665
graph_9_0.4_7.txt             9           6                  7
graph_54_0.8_9.txt            54          42996         123634
graph_33_0.6_5.txt            33          328             7682
graph_38_0.8_8.txt            38          2794           29084
graph_63_0.2_8.txt            63          95               866
graph_91_0.2_8.txt            91          353             3778
graph_14_0.8_0.txt            14          20               350
graph_17_0.8_8.txt            17          88               904
graph_48_0.4_4.txt            48          423             7817
graph_32_0.4_8.txt            32          84              1439
graph_56_0.2_6.txt            56          72               506
graph_98_0.2_4.txt            98          249             4362
graph_49_0.8_3.txt            49          25836          81702
graph_31_0.6_9.txt            31          500             6579
graph_49_0.4_7.txt            49          314             6917
graph_98_0.2_3.txt            98          339             5180
graph_65_0.2_8.txt            65          162             1359
graph_9_0.2_4.txt             9           3                  0
graph_88_0.8_8.txt            88          1002776       920866
graph_94_0.8_1.txt            94          1406180      1198980
graph_48_0.4_2.txt            48          314             7307
graph_16_0.8_8.txt            16          79               690
graph_96_0.6_5.txt            96          488113        611078
graph_66_0.2_8.txt            66          133             1171
graph_28_0.6_0.txt            28          193             3948
graph_46_0.4_7.txt            46          273             5472
graph_26_0.8_1.txt            26          359             5602
graph_79_0.6_2.txt            79          170404        286919
graph_4_0.6_0.txt             4           2                  0
graph_17_0.6_4.txt            17          53               344
graph_89_0.2_6.txt            89          219             3211
graph_53_0.2_6.txt            53          74               469
graph_60_0.8_3.txt            60          104408        198251
graph_6_0.8_1.txt             6           5                  5
graph_43_0.8_0.txt            43          6585           48186
graph_15_0.8_1.txt            15          66               481
graph_19_0.4_1.txt            19          14               140
graph_65_0.2_1.txt            65          62               659
graph_22_0.4_4.txt            22          17               510
graph_71_0.8_2.txt            71          302859        386453
graph_65_0.2_6.txt            65          121              944
graph_23_0.8_3.txt            23          234             3561
graph_83_0.6_8.txt            83          213712        353540
graph_63_0.8_5.txt            63          98174         236503
graph_61_0.6_9.txt            61          23840          89603
graph_8_0.8_7.txt             8           4                 20
graph_94_0.8_5.txt            94          1365346      1207995
graph_29_0.4_4.txt            29          34               639
graph_79_0.8_7.txt            79          507340        593383
graph_6_0.2_4.txt             6           1                  0
graph_21_0.4_8.txt            21          20               222
graph_79_0.8_9.txt            79          508701        592915
graph_15_0.4_4.txt            15          14                40
graph_42_0.6_4.txt            42          1662           21235
graph_12_0.8_7.txt            12          31               184
graph_39_0.8_4.txt            39          3570           33106
graph_64_0.6_4.txt            64          48011         127486
graph_42_0.8_9.txt            42          7704           42613
graph_80_0.4_0.txt            80          6002           53292
graph_85_0.4_3.txt            85          10243          69825
graph_43_0.6_6.txt            43          1668           22215
graph_56_0.8_7.txt            56          65783         145430
graph_92_0.4_8.txt            92          24018         110641
graph_100_0.4_4.txt           100         38049         152080
graph_62_0.2_4.txt            62          51              1040
graph_40_0.8_9.txt            40          4073           35150
graph_40_0.6_6.txt            40          1523           20459
graph_58_0.2_1.txt            58          60               562
graph_46_0.2_8.txt            46          50               189
graph_16_0.6_0.txt            16          23               424
graph_6_0.8_7.txt             6           7                  6
graph_24_0.8_1.txt            24          256             4084
graph_42_0.2_9.txt            42          36               156
graph_88_0.4_6.txt            88          14746          87771
graph_29_0.4_8.txt            29          25               708
graph_55_0.6_5.txt            55          13240          63631
graph_38_0.4_6.txt            38          119             2995
graph_58_0.4_8.txt            58          995            14117
graph_26_0.6_7.txt            26          198             1880
graph_36_0.4_8.txt            36          96              2143
graph_46_0.4_1.txt            46          292             5649
graph_37_0.8_3.txt            37          2644           25663
graph_19_0.4_4.txt            19          18               111
graph_73_0.8_1.txt            73          310762        422160
graph_47_0.4_8.txt            47          286             7929
graph_73_0.8_6.txt            73          331248        429326
graph_59_0.8_2.txt            59          94355         176896
graph_65_0.4_5.txt            65          2185           27753
graph_31_0.6_4.txt            31          256             4710
graph_21_0.6_9.txt            21          74              1268
graph_45_0.2_1.txt            45          42                85
graph_8_0.4_7.txt             8           5                  2
graph_89_0.6_2.txt            89          348471        485531
graph_74_0.2_6.txt            74          184             1843
graph_37_0.2_7.txt            37          10                64
graph_58_0.6_1.txt            58          22934          86115
graph_23_0.6_6.txt            23          135             1410
graph_37_0.2_4.txt            37          34               102
graph_27_0.4_5.txt            27          46               831
graph_33_0.2_2.txt            33          8                 19
graph_61_0.8_9.txt            61          122372        205059
graph_37_0.4_0.txt            37          88              2539
graph_100_0.2_1.txt           100         488             5714
graph_54_0.2_0.txt            54          85               403
graph_39_0.6_6.txt            39          946            15957
graph_87_0.8_1.txt            87          892582        866948
graph_51_0.8_0.txt            51          33215          99905
graph_20_0.6_9.txt            20          32              1034
graph_52_0.8_4.txt            52          38820         106321
graph_37_0.4_6.txt            37          160             2770
graph_63_0.6_0.txt            63          34768         110042
graph_99_0.4_5.txt            99          44648         149609
graph_34_0.4_1.txt            34          82              2033
graph_55_0.4_3.txt            55          1007           15294
graph_69_0.8_3.txt            69          153703        340049
graph_64_0.2_8.txt            64          105              977
graph_50_0.4_2.txt            50          468             7426
graph_25_0.8_1.txt            25          321             5075
graph_63_0.8_6.txt            63          154689        232416
graph_21_0.8_2.txt            21          110             2531
graph_19_0.8_6.txt            19          123             1470
graph_94_0.6_4.txt            94          410500        540828
graph_88_0.8_0.txt            88          958547        920155
graph_25_0.4_2.txt            25          27               519
graph_70_0.2_8.txt            70          156             1071
graph_90_0.4_5.txt            90          16028          91251
