File name                     Graph size  Result
graph_54_0.8_3.txt            54          146             5294
graph_16_0.4_3.txt            16          10               106
graph_37_0.2_2.txt            37          15               772
graph_1_0.2_0.txt             1           1                  0
graph_77_0.6_1.txt            77          427            71792
graph_30_0.4_2.txt            30          29              1636
graph_87_0.4_6.txt            87          429           129097
graph_10_0.8_4.txt            10          8                  8
graph_7_0.2_3.txt             7           3                  0
graph_79_0.4_6.txt            79          264            84344
graph_100_0.6_2.txt           100         807           214205
graph_17_0.6_2.txt            17          20                83
graph_76_0.4_7.txt            76          299            70083
graph_76_0.8_5.txt            76          426            19376
graph_90_0.4_3.txt            90          523           138878
graph_30_0.4_7.txt            30          25              1646
graph_6_0.2_5.txt             6           1                  0
graph_25_0.6_1.txt            25          46               700
graph_58_0.8_9.txt            58          158             7772
graph_90_0.6_6.txt            90          750           143060
graph_12_0.6_7.txt            12          10                46
graph_48_0.8_5.txt            48          184             2937
graph_41_0.6_0.txt            41          53              5504
graph_67_0.6_1.txt            67          255            42374
graph_46_0.2_7.txt            46          48              3747
graph_6_0.4_8.txt             6           0                  0
graph_78_0.4_6.txt            78          435            77877
graph_29_0.2_6.txt            29          22               385
graph_73_0.6_0.txt            73          375            62021
graph_37_0.4_9.txt            37          48              3760
graph_75_0.8_8.txt            75          545            21944
graph_67_0.8_9.txt            67          294            11084
graph_86_0.2_0.txt            86          160            36103
graph_10_0.6_2.txt            10          9                  7
graph_78_0.2_7.txt            78          123            24143
graph_52_0.6_4.txt            52          162            14284
graph_64_0.4_4.txt            64          155            35637
graph_12_0.8_9.txt            12          9                  7
graph_75_0.4_1.txt            75          300            68493
graph_96_0.2_3.txt            96          243            56337
graph_53_0.4_2.txt            53          107            15886
graph_89_0.8_6.txt            89          738            33439
graph_82_0.8_9.txt            82          490            26858
graph_4_0.8_8.txt             4           3                  0
graph_35_0.2_5.txt            35          19               860
graph_45_0.4_0.txt            45          47              7916
graph_33_0.2_7.txt            33          12               737
graph_99_0.2_0.txt            99          262            61814
graph_83_0.6_6.txt            83          639           101753
graph_1_0.2_8.txt             1           1                  0
graph_48_0.6_2.txt            48          119            10393
graph_58_0.6_5.txt            58          188            25398
graph_77_0.4_2.txt            77          306            78632
graph_41_0.4_3.txt            41          102             5439
graph_70_0.8_0.txt            70          391            13451
graph_17_0.8_3.txt            17          23                20
graph_20_0.2_2.txt            20          13                54
graph_30_0.2_2.txt            30          11               540
graph_60_0.8_0.txt            60          291             7513
graph_32_0.8_3.txt            32          76               354
graph_44_0.6_1.txt            44          92              6834
graph_9_0.6_6.txt             9           4                  5
graph_54_0.4_2.txt            54          138            17580
graph_44_0.4_0.txt            44          73              7705
graph_78_0.4_1.txt            78          279            75563
graph_65_0.2_2.txt            65          92             11275
graph_36_0.2_9.txt            36          13              1102
graph_44_0.4_5.txt            44          60              7881
