File name                     Graph size  Result
graph_666_0.6_5.txt           666         -         timed out 
graph_7_0.2_1.txt             7           1         found     
graph_231_0.2_9.txt           231         255       not found 
graph_704_0.4_1.txt           704         -         timed out 
graph_958_0.2_0.txt           958         27799     not found 
graph_659_0.2_5.txt           659         6324      not found 
graph_545_0.2_8.txt           545         3275      not found 
graph_187_0.2_7.txt           187         137       not found 
graph_301_0.4_2.txt           301         2064      not found 
graph_75_0.8_1.txt            75          141       not found 
graph_310_0.4_0.txt           310         2274      not found 
graph_172_0.8_3.txt           172         1302      not found 
graph_275_0.8_2.txt           275         7158      not found 
graph_355_0.4_6.txt           355         3660      not found 
graph_276_0.2_8.txt           276         563       not found 
graph_932_0.2_0.txt           932         24019     not found 
graph_860_0.6_5.txt           860         -         timed out 
graph_213_0.6_9.txt           213         1565      not found 
graph_395_0.2_1.txt           395         1100      not found 
graph_62_0.6_8.txt            62          69        not found 
graph_515_0.2_6.txt           515         2388      not found 
graph_662_0.6_2.txt           662         -         timed out 
graph_505_0.4_8.txt           505         15263     not found 
graph_601_0.4_4.txt           601         28477     not found 
graph_220_0.8_9.txt           220         3065      not found 
graph_89_0.4_6.txt            89          112       not found 
graph_757_0.2_8.txt           757         10710     not found 
graph_586_0.8_6.txt           586         -         timed out 
graph_894_0.6_1.txt           894         -         timed out 
graph_602_0.2_6.txt           602         4573      not found 
graph_340_0.4_9.txt           340         2947      not found 
graph_424_0.6_0.txt           424         26707     not found 
graph_44_0.4_9.txt            44          25        not found 
graph_931_0.4_1.txt           931         -         timed out 
graph_922_0.2_0.txt           922         22386     not found 
graph_498_0.6_5.txt           498         -         timed out 
graph_382_0.8_4.txt           382         28445     not found 
graph_60_0.2_0.txt            60          45        not found 
graph_341_0.8_5.txt           341         17374     not found 
graph_200_0.4_6.txt           200         586       not found 
graph_431_0.6_1.txt           431         24296     not found 
graph_356_0.4_0.txt           356         3795      not found 
graph_810_0.8_4.txt           810         -         timed out 
graph_820_0.6_9.txt           820         -         timed out 
graph_650_0.8_5.txt           650         -         timed out 
graph_631_0.6_2.txt           631         -         timed out 
graph_193_0.6_9.txt           193         1163      not found 
graph_548_0.6_2.txt           548         -         timed out 
graph_768_0.8_8.txt           768         -         timed out 
graph_750_0.6_8.txt           750         -         timed out 
graph_277_0.8_3.txt           277         7405      not found 
graph_576_0.4_9.txt           576         26404     not found 
graph_100_0.4_5.txt           100         111       not found 
graph_486_0.8_4.txt           486         -         timed out 
graph_94_0.2_1.txt            94          66        not found 
graph_153_0.8_4.txt           153         813       not found 
graph_434_0.2_4.txt           434         1521      not found 
graph_46_0.6_8.txt            46          38        not found 
graph_167_0.8_7.txt           167         1151      not found 
graph_527_0.8_3.txt           527         -         timed out 
graph_87_0.6_8.txt            87          146       not found 
graph_804_0.2_1.txt           804         12668     not found 
graph_859_0.4_1.txt           859         -         timed out 
graph_695_0.2_2.txt           695         7728      not found 
graph_153_0.8_8.txt           153         851       not found 
graph_481_0.6_8.txt           481         -         timed out 
graph_991_0.8_4.txt           991         -         timed out 
graph_978_0.6_9.txt           978         -         timed out 
graph_670_0.2_2.txt           670         6501      not found 
graph_809_0.2_1.txt           809         12895     not found 
graph_438_0.4_5.txt           438         7463      not found 
graph_546_0.4_1.txt           546         21174     not found 
graph_875_0.8_2.txt           875         -         timed out 
graph_215_0.6_3.txt           215         1406      not found 
graph_238_0.8_3.txt           238         3978      not found 
graph_790_0.2_9.txt           790         12256     not found 
graph_365_0.8_6.txt           365         25599     not found 
graph_980_0.8_6.txt           980         -         timed out 
graph_923_0.2_7.txt           923         22525     not found 
graph_1000_0.6_3.txt          1000        -         timed out 
graph_9_0.2_1.txt             9           2         found     
graph_369_0.4_3.txt           369         4248      not found 
graph_681_0.2_7.txt           681         7186      not found 
graph_382_0.8_9.txt           382         -         timed out 
graph_124_0.6_9.txt           124         248       not found 
graph_866_0.2_3.txt           866         17361     not found 
graph_72_0.4_5.txt            72          82        not found 
graph_112_0.6_9.txt           112         262       not found 
graph_143_0.2_2.txt           143         141       not found 
graph_722_1_0.txt             722         5207      found     
graph_637_0.8_0.txt           637         -         timed out 
graph_751_0.4_8.txt           751         -         timed out 
graph_131_0.6_5.txt           131         419       not found 
graph_844_0.2_6.txt           844         15466     not found 
graph_337_0.6_3.txt           337         7648      not found 
graph_74_0.8_7.txt            74          145       not found 
graph_149_0.2_2.txt           149         135       not found 
graph_880_0.8_6.txt           880         -         timed out 
graph_849_0.4_3.txt           849         -         timed out 
graph_927_0.8_3.txt           927         -         timed out 
graph_216_0.8_4.txt           216         2931      not found 
graph_185_0.8_3.txt           185         1481      not found 
graph_468_0.8_9.txt           468         -         timed out 
graph_206_0.6_4.txt           206         1258      not found 
graph_299_0.6_4.txt           299         4626      not found 
graph_584_0.4_5.txt           584         25517     not found 
graph_798_0.2_4.txt           798         12365     not found 
graph_84_0.4_4.txt            84          79        not found 
graph_127_0.4_5.txt           127         157       not found 
graph_79_0.2_7.txt            79          40        not found 
graph_773_0.2_2.txt           773         11065     not found 
graph_562_0.6_4.txt           562         -         timed out 
graph_704_0.8_5.txt           704         -         timed out 
graph_33_0.6_3.txt            33          21        not found 
graph_776_0.2_3.txt           776         11094     not found 
graph_82_0.8_2.txt            82          156       not found 
graph_507_0.2_2.txt           507         2382      not found 
graph_274_0.8_9.txt           274         7508      not found 
graph_747_0.2_3.txt           747         9257      not found 
graph_328_0.6_2.txt           328         7441      not found 
graph_397_0.2_6.txt           397         1029      not found 
graph_734_0.2_0.txt           734         9742      not found 
graph_521_0.8_1.txt           521         -         timed out 
graph_415_0.2_0.txt           415         1390      not found 
graph_28_0.4_7.txt            28          7         not found 
graph_620_0.2_1.txt           620         4570      not found 
graph_816_0.6_8.txt           816         -         timed out 
graph_612_0.2_4.txt           612         4382      not found 
graph_45_0.6_7.txt            45          48        not found 
graph_540_0.6_0.txt           540         -         timed out 
graph_358_0.2_5.txt           358         821       not found 
graph_285_0.2_7.txt           285         370       not found 
graph_541_0.4_6.txt           541         19766     not found 
graph_872_0.2_0.txt           872         18481     not found 
graph_993_0.6_8.txt           993         -         timed out 
graph_671_0.4_8.txt           671         -         timed out 
graph_714_0.4_8.txt           714         -         timed out 
graph_924_0.8_7.txt           924         -         timed out 
graph_584_0.4_0.txt           584         25196     not found 
graph_449_0.2_8.txt           449         1691      not found 
graph_976_0.8_6.txt           976         -         timed out 
graph_738_0.2_4.txt           738         9250      not found 
graph_269_0.6_0.txt           269         3396      not found 
graph_195_0.8_7.txt           195         2012      not found 
graph_464_1_0.txt             464         1437      found     
graph_727_0.6_7.txt           727         -         timed out 
graph_798_0.8_9.txt           798         -         timed out 
graph_268_0.8_3.txt           268         5971      not found 
graph_633_0.6_3.txt           633         -         timed out 
graph_814_0.8_4.txt           814         -         timed out 
graph_461_0.8_0.txt           461         -         timed out 
graph_547_0.6_0.txt           547         -         timed out 
graph_327_0.8_8.txt           327         13942     not found 
graph_688_0.6_9.txt           688         -         timed out 
graph_164_0.8_7.txt           164         1021      not found 
graph_382_0.4_4.txt           382         4642      not found 
graph_132_0.8_4.txt           132         654       not found 
graph_394_0.4_5.txt           394         5068      not found 
graph_530_0.8_1.txt           530         -         timed out 
graph_603_0.4_5.txt           603         -         timed out 
graph_157_0.6_5.txt           157         686       not found 
graph_791_0.8_5.txt           791         -         timed out 
